#DescID	MeSH	CorpusSize	t+	t-	b+	b-	WholeSize	t-Ratio	b-Ratio	t-ratio/b-ratio	P-value
6782	Behcet Syndrome	168	1	167	5742	17754915	17760657	0.01	0.00	18.4	5.288e-02
19376	In Situ Hybridization	168	2	166	39415	17721242	17760657	0.01	0.00	5.4	5.424e-02
17638	Immunologic Factors	168	1	167	6026	17754631	17760657	0.01	0.00	17.5	5.542e-02
17631	Estrogens	168	2	166	41249	17719408	17760657	0.01	0.00	5.1	5.875e-02
13512	Cathepsins	168	1	167	6433	17754224	17760657	0.01	0.00	16.4	5.906e-02
8226	Atherosclerosis	168	1	167	6441	17754216	17760657	0.01	0.00	16.4	5.913e-02
19642	Gene Targeting	168	1	167	6494	17754163	17760657	0.01	0.00	16.3	5.960e-02
18487	Plasmapheresis	168	1	167	6522	17754135	17760657	0.01	0.00	16.2	5.985e-02
10077	Creatine	168	1	167	6573	17754084	17760657	0.01	0.00	16.1	6.030e-02
9127	Genetic Predisposition to Disease	168	2	166	42031	17718626	17760657	0.01	0.00	5.0	6.072e-02
21416	Axonal Transport	168	1	167	6663	17753994	17760657	0.01	0.00	15.9	6.110e-02
8719	Metabolic Diseases	168	1	167	6818	17753839	17760657	0.01	0.00	15.5	6.248e-02
7407	Ophthalmoplegia	168	1	167	6838	17753819	17760657	0.01	0.00	15.5	6.265e-02
16697	Neoplasm Proteins	168	2	166	43196	17717461	17760657	0.01	0.00	4.9	6.368e-02
13884	NADH, NADPH Oxidoreductases	168	1	167	7016	17753641	17760657	0.01	0.00	15.1	6.423e-02
11425	Acetylcysteine	168	1	167	7017	17753640	17760657	0.01	0.00	15.1	6.424e-02
21455	Complement Activation	168	1	167	7337	17753320	17760657	0.01	0.00	14.4	6.707e-02
15628	S100 Proteins	168	1	167	7370	17753287	17760657	0.01	0.00	14.3	6.736e-02
7381	Spinal Cord Compression	168	1	167	7731	17752926	17760657	0.01	0.00	13.7	7.054e-02
16362	Receptors, G-Protein-Coupled	168	1	167	7864	17752793	17760657	0.01	0.00	13.4	7.171e-02
14520	Gangliosides	168	1	167	7882	17752775	17760657	0.01	0.00	13.4	7.187e-02
8097	Bradycardia	168	1	167	7970	17752687	17760657	0.01	0.00	13.3	7.264e-02
16218	HSP70 Heat-Shock Proteins	168	1	167	8103	17752554	17760657	0.01	0.00	13.0	7.381e-02
19745	Technology, Pharmaceutical	168	1	167	8149	17752508	17760657	0.01	0.00	13.0	7.421e-02
108	Muscle Fibers	168	1	167	8157	17752500	17760657	0.01	0.00	13.0	7.428e-02
13300	Phospholipases A2	168	1	167	8185	17752472	17760657	0.01	0.00	12.9	7.453e-02
22085	Musculoskeletal Equilibrium	168	1	167	8186	17752471	17760657	0.01	0.00	12.9	7.454e-02
19167	Stem Cell Transplantation	168	1	167	8325	17752332	17760657	0.01	0.00	12.7	7.575e-02
12791	Proteasome Endopeptidase Complex	168	1	167	8585	17752072	17760657	0.01	0.00	12.3	7.802e-02
17885	Neurotoxins	168	1	167	8693	17751964	17760657	0.01	0.00	12.2	7.897e-02
1243	Vacuoles	168	1	167	8753	17751904	17760657	0.01	0.00	12.1	7.949e-02
12124	Pyrrolidines	168	1	167	8761	17751896	17760657	0.01	0.00	12.1	7.956e-02
943	Pigment Epithelium of Eye	168	1	167	8810	17751847	17760657	0.01	0.00	12.0	7.998e-02
21748	Oxidation-Reduction	168	3	165	106294	17654363	17760657	0.02	0.01	3.0	8.076e-02
1484	Immune System	168	1	167	9031	17751626	17760657	0.01	0.00	11.7	8.191e-02
17294	Antigens, CD3	168	1	167	9130	17751527	17760657	0.01	0.00	11.6	8.277e-02
16613	Receptors, Neurotransmitter	168	1	167	9139	17751518	17760657	0.01	0.00	11.6	8.284e-02
12963	Vasoactive Intestinal Peptide	168	1	167	9220	17751437	17760657	0.01	0.00	11.5	8.355e-02
22039	Neovascularization, Physiologic	168	1	167	9238	17751419	17760657	0.01	0.00	11.4	8.370e-02
11471	Sulfones	168	1	167	9283	17751374	17760657	0.01	0.00	11.4	8.409e-02
704	Somatosensory Cortex	168	1	167	9391	17751266	17760657	0.01	0.00	11.3	8.503e-02
22327	Transgenes	168	1	167	9443	17751214	17760657	0.01	0.00	11.2	8.548e-02
18645	Walking	168	1	167	9461	17751196	17760657	0.01	0.00	11.2	8.564e-02
55	Eyelids	168	1	167	9471	17751186	17760657	0.01	0.00	11.2	8.572e-02
15895	Microtubule-Associated Proteins	168	1	167	9771	17750886	17760657	0.01	0.00	10.8	8.831e-02
18984	Intraoperative Period	168	1	167	9773	17750884	17760657	0.01	0.00	10.8	8.833e-02
9114	Death, Sudden	168	1	167	9789	17750868	17760657	0.01	0.00	10.8	8.847e-02
21439	Calcium Signaling	168	1	167	9854	17750803	17760657	0.01	0.00	10.7	8.903e-02
9109	Death	168	1	167	9893	17750764	17760657	0.01	0.00	10.7	8.937e-02
1049	T-Lymphocytes, Helper-Inducer	168	1	167	10033	17750624	17760657	0.01	0.00	10.5	9.057e-02
17642	Immunosuppressive Agents	168	2	166	53198	17707459	17760657	0.01	0.00	4.0	9.095e-02
13989	Nitric Oxide Synthase Type II	168	1	167	10214	17750443	17760657	0.01	0.00	10.4	9.213e-02
20842	Proteomics	168	1	167	10219	17750438	17760657	0.01	0.00	10.3	9.217e-02
22550	Models, Molecular	168	3	165	112805	17647852	17760657	0.02	0.01	2.8	9.245e-02
19656	In Situ Nick-End Labeling	168	1	167	10259	17750398	17760657	0.01	0.00	10.3	9.251e-02
14059	Peroxidase	168	1	167	10364	17750293	17760657	0.01	0.00	10.2	9.342e-02
23522	Adolescent	168	6	162	1229525	16531132	17760657	0.04	0.07	0.5	9.393e-02
21503	Major Histocompatibility Complex	168	1	167	10594	17750063	17760657	0.01	0.00	10.0	9.539e-02
22443	Neural Networks (Computer)	168	1	167	10623	17750034	17760657	0.01	0.00	10.0	9.564e-02
1072	Cell Line, Tumor	168	2	166	54977	17705680	17760657	0.01	0.00	3.8	9.611e-02
21206	Biometry	168	1	167	10726	17749931	17760657	0.01	0.00	9.9	9.652e-02
11170	Lactones	168	1	167	10727	17749930	17760657	0.01	0.00	9.9	9.653e-02
18363	Immunoenzyme Techniques	168	2	166	55132	17705525	17760657	0.01	0.00	3.8	9.657e-02
17932	Microscopy, Immunoelectron	168	1	167	10751	17749906	17760657	0.01	0.00	9.8	9.673e-02
23450	Molecular Sequence Data	168	1	167	489321	17271336	17760657	0.01	0.03	0.2	9.685e-02
5409	Herpes Simplex	168	1	167	10855	17749802	17760657	0.01	0.00	9.7	9.762e-02
12891	Tubulin	168	1	167	10931	17749726	17760657	0.01	0.00	9.7	9.827e-02
22339	Genome, Human	168	1	167	10938	17749719	17760657	0.01	0.00	9.7	9.833e-02
16520	Receptors, Interleukin-2	168	1	167	11049	17749608	17760657	0.01	0.00	9.6	9.927e-02
1535	Mice, Inbred Strains	168	2	166	56107	17704550	17760657	0.01	0.00	3.8	9.943e-02
14954	Intercellular Signaling Peptides and Proteins	168	1	167	11120	17749537	17760657	0.01	0.00	9.5	9.988e-02
21379	Cell Differentiation	168	3	165	116793	17643864	17760657	0.02	0.01	2.7	9.995e-02
23530	Infant	168	1	167	518855	17241802	17760657	0.01	0.03	0.2	1.010e-01
945	Fundus Oculi	168	1	167	11293	17749364	17760657	0.01	0.00	9.4	1.014e-01
15016	Granulocyte-Macrophage Colony-Stimulating Factor	168	1	167	11367	17749290	17760657	0.01	0.00	9.3	1.020e-01
13298	Phospholipases A	168	1	167	11571	17749086	17760657	0.01	0.00	9.1	1.037e-01
6695	Celiac Disease	168	1	167	11596	17749061	17760657	0.01	0.00	9.1	1.039e-01
19753	Enzyme Stability	168	1	167	11616	17749041	17760657	0.01	0.00	9.1	1.041e-01
15152	Adaptor Proteins, Signal Transducing	168	1	167	11625	17749032	17760657	0.01	0.00	9.1	1.042e-01
22543	Models, Biological	168	4	164	188066	17572591	17760657	0.02	0.01	2.2	1.043e-01
14048	Tyrosine 3-Monooxygenase	168	1	167	11685	17748972	17760657	0.01	0.00	9.0	1.047e-01
16622	Receptors, Cholinergic	168	1	167	11741	17748916	17760657	0.01	0.00	9.0	1.052e-01
698	Motor Cortex	168	1	167	11779	17748878	17760657	0.01	0.00	9.0	1.055e-01
18374	Fluorescent Antibody Technique, Indirect	168	1	167	11822	17748835	17760657	0.01	0.00	8.9	1.058e-01
13517	Cysteine Endopeptidases	168	1	167	11856	17748801	17760657	0.01	0.00	8.9	1.061e-01
15043	Interleukin-10	168	1	167	11970	17748687	17760657	0.01	0.00	8.8	1.071e-01
17607	Narcotics	168	1	167	12088	17748569	17760657	0.01	0.00	8.7	1.081e-01
12282	Isoquinolines	168	1	167	12306	17748351	17760657	0.01	0.00	8.6	1.099e-01
14881	Glutamine	168	1	167	12371	17748286	17760657	0.01	0.00	8.5	1.105e-01
8272	Reperfusion Injury	168	1	167	12464	17748193	17760657	0.01	0.00	8.5	1.113e-01
17362	Autoantigens	168	1	167	12559	17748098	17760657	0.01	0.00	8.4	1.121e-01
1052	T-Lymphocytes, Regulatory	168	1	167	12709	17747948	17760657	0.01	0.00	8.3	1.133e-01
17320	Histocompatibility Antigens Class I	168	1	167	12735	17747922	17760657	0.01	0.00	8.3	1.135e-01
6418	Intervertebral Disk Displacement	168	1	167	12776	17747881	17760657	0.01	0.00	8.3	1.139e-01
5258	Communicable Diseases	168	1	167	12788	17747869	17760657	0.01	0.00	8.3	1.140e-01
23524	Aged	168	22	146	1691547	16069110	17760657	0.13	0.10	1.4	1.149e-01
9647	Minerals	168	1	167	13095	17747562	17760657	0.01	0.00	8.1	1.166e-01
1561	Rats, Inbred SHR	168	1	167	13359	17747298	17760657	0.01	0.00	7.9	1.188e-01
19272	Electrophoresis, Gel, Two-Dimensional	168	1	167	13519	17747138	17760657	0.01	0.00	7.8	1.201e-01
9220	Weight Loss	168	1	167	13781	17746876	17760657	0.01	0.00	7.7	1.223e-01
5145	Syphilis	168	1	167	13784	17746873	17760657	0.01	0.00	7.7	1.223e-01
9117	Disease	168	1	167	13801	17746856	17760657	0.01	0.00	7.7	1.224e-01
19283	Spectrometry, Mass, Electrospray Ionization	168	1	167	13800	17746857	17760657	0.01	0.00	7.7	1.224e-01
21785	Tissue Distribution	168	2	166	63891	17696766	17760657	0.01	0.00	3.3	1.231e-01
16803	Receptors, Cytoplasmic and Nuclear	168	1	167	14062	17746595	17760657	0.01	0.00	7.5	1.246e-01
14826	Membrane Lipids	168	1	167	14186	17746471	17760657	0.01	0.00	7.5	1.256e-01
596	Mesencephalon	168	1	167	14241	17746416	17760657	0.01	0.00	7.4	1.261e-01
6417	Spinal Diseases	168	1	167	14257	17746400	17760657	0.01	0.00	7.4	1.262e-01
19441	Injections, Intraventricular	168	1	167	14300	17746357	17760657	0.01	0.00	7.4	1.266e-01
1375	Cerebrospinal Fluid	168	1	167	14365	17746292	17760657	0.01	0.00	7.4	1.271e-01
107	Muscles	168	3	165	131003	17629654	17760657	0.02	0.01	2.4	1.285e-01
113	Muscle, Skeletal	168	2	166	66213	17694444	17760657	0.01	0.00	3.2	1.304e-01
3586	Retroviridae	168	1	167	14891	17745766	17760657	0.01	0.00	7.1	1.314e-01
7354	Meningitis	168	1	167	14984	17745673	17760657	0.01	0.00	7.1	1.322e-01
476	Blood-Brain Barrier	168	1	167	15096	17745561	17760657	0.01	0.00	7.0	1.331e-01
14711	Arachidonic Acid	168	1	167	15200	17745457	17760657	0.01	0.00	7.0	1.340e-01
12775	Multienzyme Complexes	168	1	167	15200	17745457	17760657	0.01	0.00	7.0	1.340e-01
18467	Immunization, Passive	168	1	167	15278	17745379	17760657	0.01	0.00	6.9	1.346e-01
15038	Interleukin-4	168	1	167	15289	17745368	17760657	0.01	0.00	6.9	1.347e-01
15511	Antibodies, Monoclonal	168	3	165	134179	17626478	17760657	0.02	0.01	2.4	1.352e-01
17336	HLA-DR Antigens	168	1	167	15542	17745115	17760657	0.01	0.00	6.8	1.368e-01
217	Spine	168	1	167	15955	17744702	17760657	0.01	0.00	6.6	1.401e-01
674	Thalamus	168	1	167	16047	17744610	17760657	0.01	0.00	6.6	1.409e-01
19573	Clinical Trials as Topic	168	3	165	136876	17623781	17760657	0.02	0.01	2.3	1.410e-01
7236	Cerebral Infarction	168	1	167	16090	17744567	17760657	0.01	0.00	6.6	1.412e-01
15150	Intracellular Signaling Peptides and Proteins	168	1	167	16167	17744490	17760657	0.01	0.00	6.5	1.419e-01
15338	C-Reactive Protein	168	1	167	16194	17744463	17760657	0.01	0.00	6.5	1.421e-01
19708	Models, Animal	168	1	167	16229	17744428	17760657	0.01	0.00	6.5	1.424e-01
21730	Capillary Permeability	168	1	167	16356	17744301	17760657	0.01	0.00	6.5	1.434e-01
5271	AIDS-Related Opportunistic Infections	168	1	167	16382	17744275	17760657	0.01	0.00	6.5	1.436e-01
8417	Sarcoidosis	168	1	167	16402	17744255	17760657	0.01	0.00	6.4	1.438e-01
15995	Homeodomain Proteins	168	1	167	16688	17743969	17760657	0.01	0.00	6.3	1.461e-01
15056	Lymphokines	168	1	167	16706	17743951	17760657	0.01	0.00	6.3	1.462e-01
18430	Treatment Failure	168	1	167	16742	17743915	17760657	0.01	0.00	6.3	1.465e-01
9394	Superoxides	168	1	167	16832	17743825	17760657	0.01	0.00	6.3	1.473e-01
805	Autonomic Nervous System	168	1	167	17014	17743643	17760657	0.01	0.00	6.2	1.487e-01
17519	Protease Inhibitors	168	1	167	17225	17743432	17760657	0.01	0.00	6.1	1.504e-01
8880	Poisoning	168	1	167	17372	17743285	17760657	0.01	0.00	6.1	1.516e-01
9389	Nitrates	168	1	167	17436	17743221	17760657	0.01	0.00	6.1	1.521e-01
15275	Neuropeptides	168	1	167	17597	17743060	17760657	0.01	0.00	6.0	1.534e-01
15217	Proto-Oncogene Proteins c-bcl-2	168	1	167	17726	17742931	17760657	0.01	0.00	6.0	1.544e-01
21190	Age of Onset	168	1	167	17823	17742834	17760657	0.01	0.00	5.9	1.552e-01
8848	Drug Hypersensitivity	168	1	167	17832	17742825	17760657	0.01	0.00	5.9	1.553e-01
15336	Proteins	168	3	165	143856	17616801	17760657	0.02	0.01	2.2	1.565e-01
7556	Headache	168	1	167	18027	17742630	17760657	0.01	0.00	5.9	1.569e-01
19347	Organ Culture Techniques	168	1	167	18079	17742578	17760657	0.01	0.00	5.8	1.573e-01
1902	Rats, Wistar	168	3	165	144318	17616339	17760657	0.02	0.01	2.2	1.575e-01
17332	Histocompatibility Antigens Class II	168	1	167	18287	17742370	17760657	0.01	0.00	5.8	1.589e-01
21815	Body Temperature Regulation	168	1	167	18368	17742289	17760657	0.01	0.00	5.8	1.596e-01
3203	Adenoviridae	168	1	167	18630	17742027	17760657	0.01	0.00	5.7	1.617e-01
841	Peripheral Nerves	168	1	167	19126	17741531	17760657	0.01	0.00	5.5	1.656e-01
15690	Calcium Channels	168	1	167	19192	17741465	17760657	0.01	0.00	5.5	1.661e-01
18107	Neurologic Examination	168	1	167	19273	17741384	17760657	0.01	0.00	5.5	1.667e-01
16794	Protein Isoforms	168	1	167	19479	17741178	17760657	0.01	0.00	5.4	1.684e-01
9062	Atrophy	168	1	167	19531	17741126	17760657	0.01	0.00	5.4	1.688e-01
5946	Neuroblastoma	168	1	167	19591	17741066	17760657	0.01	0.00	5.4	1.692e-01
21576	Trans-Activation (Genetics)	168	1	167	19704	17740953	17760657	0.01	0.00	5.4	1.701e-01
19634	Crosses, Genetic	168	1	167	19710	17740947	17760657	0.01	0.00	5.4	1.702e-01
23525	Aged, 80 and over	168	6	162	373623	17387034	17760657	0.04	0.02	1.7	1.729e-01
7382	Spinal Cord Injuries	168	1	167	20145	17740512	17760657	0.01	0.00	5.2	1.736e-01
9183	Neovascularization, Pathologic	168	1	167	20248	17740409	17760657	0.01	0.00	5.2	1.744e-01
19651	Amino Acid Substitution	168	1	167	20395	17740262	17760657	0.01	0.00	5.2	1.755e-01
1222	Cytoskeleton	168	1	167	20639	17740018	17760657	0.01	0.00	5.1	1.775e-01
1565	Animals, Newborn	168	2	166	80964	17679693	17760657	0.01	0.00	2.6	1.788e-01
1054	T-Lymphocytes, Cytotoxic	168	1	167	20924	17739733	17760657	0.01	0.00	5.1	1.797e-01
12319	Adenosine	168	1	167	21211	17739446	17760657	0.01	0.00	5.0	1.819e-01
14871	Glutamates	168	1	167	21391	17739266	17760657	0.01	0.00	4.9	1.833e-01
7028	Respiratory Insufficiency	168	1	167	22351	17738306	17760657	0.01	0.00	4.7	1.907e-01
8202	Vascular Diseases	168	1	167	22366	17738291	17760657	0.01	0.00	4.7	1.908e-01
21618	Enzyme Activation	168	2	166	84501	17676156	17760657	0.01	0.00	2.5	1.908e-01
9110	Cadaver	168	1	167	22497	17738160	17760657	0.01	0.00	4.7	1.918e-01
19988	Lasers	168	1	167	22592	17738065	17760657	0.01	0.00	4.7	1.925e-01
15458	Complement System Proteins	168	1	167	22647	17738010	17760657	0.01	0.00	4.7	1.929e-01
18379	Lymphocyte Activation	168	2	166	85190	17675467	17760657	0.01	0.00	2.5	1.931e-01
13203	GTP-Binding Proteins	168	1	167	23458	17737199	17760657	0.01	0.00	4.5	1.991e-01
9541	Reactive Oxygen Species	168	1	167	24199	17736458	17760657	0.01	0.00	4.4	2.047e-01
18364	Enzyme-Linked Immunosorbent Assay	168	2	166	88604	17672053	17760657	0.01	0.00	2.4	2.048e-01
22389	Electrochemistry	168	1	167	24340	17736317	17760657	0.01	0.00	4.3	2.058e-01
21700	Protein Folding	168	1	167	24430	17736227	17760657	0.01	0.00	4.3	2.065e-01
19439	Injections, Intraperitoneal	168	1	167	24487	17736170	17760657	0.01	0.00	4.3	2.069e-01
17637	Hypoglycemic Agents	168	1	167	24537	17736120	17760657	0.01	0.00	4.3	2.073e-01
688	Corpus Striatum	168	1	167	24638	17736019	17760657	0.01	0.00	4.3	2.080e-01
12263	Indomethacin	168	1	167	24645	17736012	17760657	0.01	0.00	4.3	2.081e-01
19420	Administration, Oral	168	2	166	89633	17671024	17760657	0.01	0.01	2.4	2.084e-01
21586	Gene Deletion	168	1	167	24858	17735799	17760657	0.01	0.00	4.3	2.097e-01
13498	Peptide Hydrolases	168	1	167	25073	17735584	17760657	0.01	0.00	4.2	2.113e-01
21142	Safety	168	1	167	25334	17735323	17760657	0.01	0.00	4.2	2.132e-01
16088	Tumor Suppressor Protein p53	168	1	167	25525	17735132	17760657	0.01	0.00	4.1	2.146e-01
5247	Infection	168	1	167	26012	17734645	17760657	0.01	0.00	4.1	2.183e-01
19469	Severity of Illness Index	168	2	166	93633	17667024	17760657	0.01	0.01	2.3	2.222e-01
1330	Stem Cells	168	1	167	27143	17733514	17760657	0.01	0.00	3.9	2.266e-01
19355	Cell Separation	168	1	167	27542	17733115	17760657	0.01	0.00	3.8	2.295e-01
15067	Transforming Growth Factor beta	168	1	167	27539	17733118	17760657	0.01	0.00	3.8	2.295e-01
18109	Reflex	168	1	167	27920	17732737	17760657	0.01	0.00	3.8	2.323e-01
19506	Mortality	168	1	167	28149	17732508	17760657	0.01	0.00	3.8	2.339e-01
22182	Heterozygote	168	1	167	28325	17732332	17760657	0.01	0.00	3.7	2.352e-01
19564	Case-Control Studies	168	2	166	97512	17663145	17760657	0.01	0.01	2.2	2.356e-01
13987	Nitric Oxide Synthase	168	1	167	28683	17731974	17760657	0.01	0.00	3.7	2.378e-01
19645	Transfection	168	2	166	98657	17662000	17760657	0.01	0.01	2.1	2.396e-01
22214	Point Mutation	168	1	167	29387	17731270	17760657	0.01	0.00	3.6	2.429e-01
18429	Treatment Outcome	168	5	163	333705	17426952	17760657	0.03	0.02	1.6	2.516e-01
7213	Brain Injuries	168	1	167	30678	17729979	17760657	0.01	0.00	3.4	2.521e-01
21544	Down-Regulation	168	1	167	30748	17729909	17760657	0.01	0.00	3.4	2.526e-01
18216	Endoscopy	168	1	167	31174	17729483	17760657	0.01	0.00	3.4	2.556e-01
617	Cerebellum	168	1	167	32066	17728591	17760657	0.01	0.00	3.3	2.618e-01
14299	Protein-Serine-Threonine Kinases	168	1	167	32160	17728497	17760657	0.01	0.00	3.3	2.625e-01
18608	Drug Therapy, Combination	168	2	166	106467	17654190	17760657	0.01	0.01	2.0	2.669e-01
19568	Follow-Up Studies	168	1	167	360748	17399909	17760657	0.01	0.02	0.3	2.716e-01
17374	Genetic Markers	168	1	167	33899	17726758	17760657	0.01	0.00	3.1	2.746e-01
1269	Cytosol	168	1	167	34164	17726493	17760657	0.01	0.00	3.1	2.764e-01
17435	Pharmaceutical Preparations	168	1	167	34658	17725999	17760657	0.01	0.00	3.1	2.798e-01
13820	Oxidoreductases	168	1	167	35281	17725376	17760657	0.01	0.00	3.0	2.840e-01
21676	Protein Conformation	168	2	166	112146	17648511	17760657	0.01	0.01	1.9	2.867e-01
20603	Functional Laterality	168	1	167	35679	17724978	17760657	0.01	0.00	3.0	2.867e-01
15499	Immunoglobulins	168	1	167	35713	17724944	17760657	0.01	0.00	3.0	2.869e-01
21556	Gene Expression Regulation, Developmental	168	1	167	35967	17724690	17760657	0.01	0.00	2.9	2.886e-01
1060	Bone Marrow Cells	168	1	167	36394	17724263	17760657	0.01	0.00	2.9	2.915e-01
9523	Nitrogen	168	1	167	36846	17723811	17760657	0.01	0.00	2.9	2.945e-01
18280	Body Temperature	168	1	167	36958	17723699	17760657	0.01	0.00	2.9	2.953e-01
18466	Immunization	168	1	167	37010	17723647	17760657	0.01	0.00	2.9	2.956e-01
21708	Structure-Activity Relationship	168	2	166	115020	17645637	17760657	0.01	0.01	1.8	2.967e-01
1058	Monocytes	168	1	167	38144	17722513	17760657	0.01	0.00	2.8	3.032e-01
15030	Interferon Type II	168	1	167	38288	17722369	17760657	0.01	0.00	2.8	3.041e-01
22579	Reference Values	168	2	166	120106	17640551	17760657	0.01	0.01	1.8	3.143e-01
20438	Cognition	168	1	167	40135	17720522	17760657	0.01	0.00	2.6	3.162e-01
21541	Transcription, Genetic	168	2	166	120822	17639835	17760657	0.01	0.01	1.7	3.168e-01
9184	Necrosis	168	1	167	41583	17719074	17760657	0.01	0.00	2.5	3.255e-01
9267	Anoxia	168	1	167	42516	17718141	17760657	0.01	0.00	2.5	3.315e-01
19653	Mutagenesis, Site-Directed	168	1	167	42557	17718100	17760657	0.01	0.00	2.5	3.317e-01
19246	Blotting, Northern	168	1	167	43003	17717654	17760657	0.01	0.00	2.5	3.345e-01
21612	Brain Chemistry	168	1	167	43601	17717056	17760657	0.01	0.00	2.4	3.383e-01
19536	Logistic Models	168	1	167	44186	17716471	17760657	0.01	0.00	2.4	3.420e-01
15531	Autoantibodies	168	1	167	44484	17716173	17760657	0.01	0.00	2.4	3.438e-01
19522	Analysis of Variance	168	2	166	129288	17631369	17760657	0.01	0.01	1.6	3.459e-01
6749	Liver Cirrhosis	168	1	167	44829	17715828	17760657	0.01	0.00	2.4	3.460e-01
21397	Cell Movement	168	1	167	45634	17715023	17760657	0.01	0.00	2.3	3.509e-01
21610	Binding, Competitive	168	1	167	45944	17714713	17760657	0.01	0.00	2.3	3.528e-01
22226	Genetic Vectors	168	1	167	46174	17714483	17760657	0.01	0.00	2.3	3.542e-01
3635	HIV-1	168	1	167	46776	17713881	17760657	0.01	0.00	2.3	3.579e-01
19282	Mass Spectrometry	168	1	167	47738	17712919	17760657	0.01	0.00	2.2	3.638e-01
24702	Italy	168	1	167	47786	17712871	17760657	0.01	0.00	2.2	3.640e-01
22161	Drug Synergism	168	1	167	48225	17712432	17760657	0.01	0.00	2.2	3.667e-01
23527	Middle Aged	168	27	141	2443977	15316680	17760657	0.16	0.14	1.2	3.707e-01
6940	Lung Diseases	168	1	167	49654	17711003	17760657	0.01	0.00	2.1	3.752e-01
17894	Diagnosis, Differential	168	1	167	305219	17455438	17760657	0.01	0.02	0.3	3.786e-01
19583	Pilot Projects	168	1	167	50786	17709871	17760657	0.01	0.00	2.1	3.819e-01
24607	India	168	1	167	51566	17709091	17760657	0.01	0.00	2.1	3.864e-01
10125	Dopamine	168	1	167	52204	17708453	17760657	0.01	0.00	2.0	3.901e-01
16303	Receptors, Cell Surface	168	1	167	52353	17708304	17760657	0.01	0.00	2.0	3.910e-01
19548	Risk Factors	168	1	167	347532	17413125	17760657	0.01	0.02	0.3	3.912e-01
1214	Cytoplasm	168	1	167	52827	17707830	17760657	0.01	0.00	2.0	3.937e-01
1034	Leukocytes	168	1	167	53004	17707653	17760657	0.01	0.00	2.0	3.948e-01
19375	Staining and Labeling	168	1	167	53974	17706683	17760657	0.01	0.00	2.0	4.003e-01
22203	Variation (Genetics)	168	1	167	55157	17705500	17760657	0.01	0.00	1.9	4.070e-01
642	Hippocampus	168	1	167	60322	17700335	17760657	0.01	0.00	1.8	4.354e-01
20121	Behavior, Animal	168	1	167	60913	17699744	17760657	0.01	0.00	1.7	4.385e-01
5701	Neoplasms	168	3	165	199019	17561638	17760657	0.02	0.01	1.6	4.420e-01
22156	Drug Interactions	168	1	167	64180	17696477	17760657	0.01	0.00	1.6	4.557e-01
19452	Drug Administration Schedule	168	1	167	64218	17696439	17760657	0.01	0.00	1.6	4.559e-01
17003	RNA	168	1	167	64910	17695747	17760657	0.01	0.00	1.6	4.594e-01
5542	Acquired Immunodeficiency Syndrome	168	1	167	67018	17693639	17760657	0.01	0.00	1.6	4.701e-01
19560	Survival Analysis	168	1	167	67050	17693607	17760657	0.01	0.00	1.6	4.703e-01
22541	Models, Theoretical	168	1	167	67108	17693549	17760657	0.01	0.00	1.6	4.706e-01
20893	Electrophysiology	168	1	167	70947	17689710	17760657	0.01	0.00	1.5	4.895e-01
17083	DNA Primers	168	1	167	75444	17685213	17760657	0.01	0.00	1.4	5.109e-01
15500	Antibodies	168	1	167	75464	17685193	17760657	0.01	0.00	1.4	5.110e-01
19550	Regression Analysis	168	1	167	76251	17684406	17760657	0.01	0.00	1.4	5.146e-01
18372	Fluorescent Antibody Technique	168	1	167	78473	17682184	17760657	0.01	0.00	1.3	5.248e-01
21647	Promoter Regions (Genetics)	168	1	167	79941	17680716	17760657	0.01	0.00	1.3	5.313e-01
19565	Retrospective Studies	168	1	167	294839	17465818	17760657	0.01	0.02	0.4	5.356e-01
6912	Asthma	168	1	167	82841	17677816	17760657	0.01	0.00	1.3	5.441e-01
19594	Predictive Value of Tests	168	1	167	83354	17677303	17760657	0.01	0.00	1.3	5.463e-01
15613	Carrier Proteins	168	1	167	85631	17675026	17760657	0.01	0.00	1.2	5.560e-01
696	Cerebral Cortex	168	1	167	85868	17674789	17760657	0.01	0.00	1.2	5.570e-01
7552	Pain	168	1	167	87097	17673560	17760657	0.01	0.00	1.2	5.622e-01
22574	Time Factors	168	5	163	771660	16988997	17760657	0.03	0.04	0.7	5.667e-01
1192	Cell Nucleus	168	1	167	90619	17670038	17760657	0.01	0.01	1.2	5.766e-01
15557	Immunoglobulin G	168	1	167	91466	17669191	17760657	0.01	0.01	1.2	5.800e-01
5541	HIV Infections	168	1	167	93788	17666869	17760657	0.01	0.01	1.1	5.891e-01
15372	Bacterial Proteins	168	1	167	96130	17664527	17760657	0.01	0.01	1.1	5.982e-01
14931	Peptides	168	1	167	100403	17660254	17760657	0.01	0.01	1.1	6.142e-01
9120	Acute Disease	168	2	166	154322	17606335	17760657	0.01	0.01	1.4	6.601e-01
21355	Cell Division	168	2	166	161447	17599210	17760657	0.01	0.01	1.3	6.677e-01
9480	Calcium	168	2	166	207631	17553026	17760657	0.01	0.01	1.0	7.244e-01
19569	Prospective Studies	168	1	167	240195	17520462	17760657	0.01	0.01	0.4	7.323e-01
1893	Rats	168	10	158	1199458	16561199	17760657	0.06	0.07	0.9	8.772e-01
21189	Age Factors	168	2	166	291964	17468693	17760657	0.01	0.02	0.7	1.000e+00
